Transaction_ID,Company_ID,Product_ID,Quantity,Transaction_Date,Product_Price_trans,Total_Cost,Product_Name,Product_Price_prod,Company_Name,Company_Profit,Address,City,Product_Price,Month,Year,DayOfWeek,Is_Weekend,Is_High_Profit_Client,Price_Segment
5067.0,67.0,14.0,4.0,2023-10-21,137516.63465693878,515200.0,InsightMax Insights Platform,128800,Quantum Associates 67,74653.0,"Shaw Blvd, Barangay 202, Manila, Philippines",Manila,128800,10,2023,Saturday,1,0,Standard
5068.0,100.0,17.0,8.0,2021-02-20,151241.8594662841,1344000.0,RealTime Revenue,168000,Global Solutions 100,75301.5,"Ayala avenue, barangay 456, taguig, philippines",Taguig,168000,2,2021,Saturday,1,0,Premium
5069.0,45.0,8.0,10.0,2023-04-19,,1663200.0,RiskRadar Monitor,151200,Prime Industries 45,99726.0,"Roxas Blvd, Barangay 404, Mandaluyong, Philippines",Mandaluyong,151200,4,2023,Wednesday,0,0,Premium
5070.0,21.0,5.0,19.0,2024-05-27,75753.36982874601,1680000.0,SalesSync Optimizer,84000,Dynamic Enterprises 21,75301.5,"Ortigas Ave, Barangay 707, Davao City, Philippines",Davao City,84000,5,2024,Monday,0,0,Standard
5071.0,84.0,4.0,1.0,2021-07-07,128570.52017739684,123200.0,CustomerScope Insights,123200,Green  Solutions  84,75301.5,"SLEX, Barangay 456, Taguig, Philippines",Taguig,123200,7,2021,Wednesday,0,0,Standard
5072.0,67.0,15.0,12.0,2024-01-21,110408.0827234565,1108800.0,NexGen Segmentator,100800,Quantum Associates 67,74653.0,"Shaw Blvd, Barangay 202, Manila, Philippines",Manila,100800,1,2024,Sunday,1,0,Standard
5073.0,76.0,13.0,4.0,2024-02-11,194211.58932283017,784000.0,ForecastXcelerator ,196000,Tech Ventures 76,75301.5,"Commonwealth Ave, Barangay 202, Cebu City, Philippines",Cebu City,196000,2,2024,Sunday,1,0,Premium
5074.0,47.0,8.0,11.0,2023-01-17,,1663200.0,RiskRadar Monitor,151200,Green  Industries  47,31130.0,"Taft Ave, Barangay 707, Mandaluyong, Philippines",Mandaluyong,151200,1,2023,Tuesday,0,0,Premium
5075.0,71.0,17.0,3.0,2022-09-21,174801.56493423882,672000.0,RealTime Revenue,168000,Prime Associates 71,103332.0,"EDSA, Brgy. 303, Parañaque, Philippines",Parañaque,168000,9,2022,Wednesday,0,1,Premium
5076.0,96.0,2.0,9.0,2021-08-06,171210.54288114983,1344000.0,MarketMinder Analytics,168000,Dynamic  Network  96,101428.0,"Alabang-Zapote Rd, Brgy. 456, Cebu City, Philippines",Cebu City,168000,8,2021,Friday,0,1,Premium
5077.0,30.0,11.0,3.0,2022-07-02,166647.9956867676,313600.0,OptiFlow Automation,156800,Quantum Holdings 30,35620.0,"EDSA, Barangay 789, Pasig, Philippines",Pasig,156800,7,2022,Saturday,1,0,Premium
5079.0,91.0,10.0,6.0,2024-07-25,90831.84082775727,627200.0,SegmentX Targeting,89600,Tech Industries 91,117123.0,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines",Mandaluyong,89600,7,2024,Thursday,0,1,Standard
5081.0,9.0,20.0,1.0,2022-12-22,,224000.0,FinSphere Intelligence Suite,224000,Global Enterprises 9,96046.0,"Slex, barangay 123, pasig, philippines",Pasig,224000,12,2022,Thursday,0,0,Premium
5082.0,15.0,10.0,16.0,2023-12-31,,1433600.0,SegmentX Targeting,89600,Innovative Enterprises 15,111984.0,"Roxas Blvd, Barangay 456, Taguig, Philippines",Taguig,89600,12,2023,Sunday,1,1,Standard
5083.0,86.0,11.0,3.0,2023-09-12,151305.3189267979,470400.0,OptiFlow Automation,156800,Pioneer Solutions 86,50910.0,"Alabang-Zapote Rd, Barangay 789, Baguio, Philippines",Baguio,156800,9,2023,Tuesday,0,0,Premium
5084.0,63.0,10.0,11.0,2021-04-17,94265.21985652768,896000.0,SegmentX Targeting,89600,Tech Corp 63,52787.0,"Alabang-zapote rd, barangay 606, pasig, philippines",Pasig,89600,4,2021,Saturday,1,0,Standard
5085.0,78.0,17.0,16.0,2020-12-29,183063.95152272205,2856000.0,RealTime Revenue,168000,Innovative Partners 78,71232.0,"Roxas Blvd, Barangay 123, Pasig, Philippines",Pasig,168000,12,2020,Tuesday,0,0,Premium
5086.0,48.0,19.0,15.0,2022-11-04,90264.64456720868,1428000.0,EcoNomix Modeler,95200,Global  Corp  48,75301.5,"Katipunan ave, barangay 101, cebu city, philippines",Cebu City,95200,11,2022,Friday,0,0,Standard
5087.0,57.0,1.0,8.0,2023-09-05,132489.99403783862,1120000.0,FinPredictor Suite,140000,Pioneer Corp 57,118114.0,"Katipunan ave, barangay 456, parañaque, philippines",Parañaque,140000,9,2023,Tuesday,0,1,Premium
5088.0,66.0,9.0,16.0,2023-06-25,107478.63073484084,1792000.0,Product 9,112000,Sky Ent.s 66,99381.0,"SLEX, Barangay 202, Parañaque, Philippines",Parañaque,112000,6,2023,Sunday,1,0,Standard
5089.0,88.0,12.0,18.0,2020-11-22,87757.74481154325,1428000.0,BudgetMaster Pro,84000,Elite Consulting 88,75950.0,"EDSA, Barangay 456, Taguig, Philippines",Taguig,84000,11,2020,Sunday,1,0,Standard
5090.0,45.0,13.0,9.0,2024-05-03,,1568000.0,ForecastXcelerator ,196000,Prime Industries 45,99726.0,"Roxas Blvd, Barangay 404, Mandaluyong, Philippines",Mandaluyong,196000,5,2024,Friday,0,0,Premium
5091.0,89.0,20.0,6.0,2023-10-13,236836.9714306093,1344000.0,FinSphere Intelligence Suite,224000,Global Solutions 89,75301.5,"Ayala avenue, barangay 101, taguig, philippines",Taguig,224000,10,2023,Friday,0,0,Premium
5092.0,27.0,3.0,13.0,2023-01-05,94176.16451553557,1411200.0,TrendWise Forecaster,100800,Elite Corp 27,45064.0,"SLEX, Brgy. 606, Pasig, Philippines",Pasig,100800,1,2023,Thursday,0,0,Standard
5093.0,22.0,14.0,8.0,2021-03-23,123868.32790887354,901600.0,InsightMax Insights Platform,128800,Sky Ent.s 22,54853.0,"SLEX, Barangay 202, Pasig, Philippines",Pasig,128800,3,2021,Tuesday,0,0,Standard
5094.0,56.0,20.0,14.0,2021-04-18,221826.96930657295,3136000.0,FinSphere Intelligence Suite,224000,Pioneer  Ent.s  56,61087.0,"EDSA, Barangay 404, Taguig, Philippines",Taguig,224000,4,2021,Sunday,1,0,Premium
5095.5,36.0,14.0,14.0,2023-09-27,136643.2830521464,1932000.0,InsightMax Insights Platform,128800,Pioneer Network 36,107259.0,"Taft Ave, Barangay 123, Pasig, Philippines",Pasig,128800,9,2023,Wednesday,0,1,Standard
5097.0,66.0,1.0,19.0,2022-11-11,149873.2875635447,2520000.0,FinPredictor Suite,140000,Sky Ent.s 66,99381.0,"SLEX, Barangay 202, Parañaque, Philippines",Parañaque,140000,11,2022,Friday,0,0,Premium
5098.0,39.0,16.0,6.0,2021-04-03,101504.509817812,532000.0,SpendTrack Plus,106400,Prime  Consulting  39,107255.0,"Ortigas Ave, Barangay 606, Davao City, Philippines",Davao City,106400,4,2021,Saturday,1,1,Standard
5099.0,63.0,1.0,1.0,2022-07-21,138821.0228775144,140000.0,FinPredictor Suite,140000,Tech Corp 63,52787.0,"Alabang-zapote rd, barangay 606, pasig, philippines",Pasig,140000,7,2022,Thursday,0,0,Premium
5100.0,13.0,3.0,6.0,2021-12-20,98106.32267579276,705600.0,TrendWise Forecaster,100800,Quantum  Enterprises  13,88168.0,"Taft Ave, Barangay 606, Makati, Philippines!",Makati,100800,12,2021,Monday,0,0,Standard
5101.0,80.0,18.0,11.0,2023-09-11,138797.74950667884,1612800.0,DashSync Analytics Hub,134400,Green  Partners  80,111227.0,"Commonwealth Ave, Barangay 202, Manila, Philippines",Manila,134400,9,2023,Monday,0,1,Standard
5102.0,49.0,19.0,17.0,2024-05-19,97789.8831250166,1523200.0,EcoNomix Modeler,95200,Tech Holdings 49,115517.0,"Edsa, barangay 303, quezon city, philippines",Quezon City,95200,5,2024,Sunday,1,1,Standard
5103.0,17.0,10.0,14.0,2021-05-23,86618.76043740983,1164800.0,SegmentX Targeting,89600,Dynamic Solutions 17,100246.0,"Ayala avenue, brgy. 404, baguio, philippines",Baguio,89600,5,2021,Sunday,1,1,Standard
5104.0,97.0,1.0,8.0,2024-01-13,148835.70538091214,1120000.0,FinPredictor Suite,140000,Quantum Holdings 97,33449.0,"EDSA, Barangay 789, Manila, Philippines",Manila,140000,1,2024,Saturday,1,0,Premium
5105.0,37.0,1.0,0.0,2022-05-03,150453.9007806262,140000.0,FinPredictor Suite,140000,Prime Holdings 37,62046.0,"Katipunan Ave, Barangay 456, Mandaluyong, Philippines",Mandaluyong,140000,5,2022,Tuesday,0,0,Premium
5106.0,25.0,13.0,5.0,2022-02-07,,1176000.0,ForecastXcelerator ,196000,Green Holdings 25,36659.0,"Ortigas Ave, Barangay 606, Pasig, Philippines",Pasig,196000,2,2022,Monday,0,0,Premium
5107.0,65.0,2.0,10.0,2021-07-24,158996.34837133362,1680000.0,MarketMinder Analytics,168000,Tech Associates 65,51705.0,"Ortigas ave, barangay 404, parañaque, philippines",Parañaque,168000,7,2021,Saturday,1,0,Premium
5108.0,38.0,4.0,6.0,2023-09-12,132961.51179225274,862400.0,CustomerScope Insights,123200,Sky Network 38,100977.0,"Commonwealth Ave, Barangay 202, Makati, Philippines",Makati,123200,9,2023,Tuesday,0,1,Standard
5109.0,81.0,10.0,18.0,2024-03-15,93281.7010773448,1702400.0,SegmentX Targeting,89600,Elite Enterprises 81,83079.0,"Katipunan Ave, Barangay 303, Taguig, Philippines",Taguig,89600,3,2024,Friday,0,0,Standard
5110.0,9.0,7.0,13.0,2024-02-10,152626.1681539335,1814400.0,DataBridge Integration Tool,151200,Global Enterprises 9,96046.0,"Slex, barangay 123, pasig, philippines",Pasig,151200,2,2024,Saturday,1,0,Premium
5111.0,10.0,15.0,16.0,2023-12-18,96753.80399789847,1512000.0,NexGen Segmentator,100800,Pioneer Network 10,65200.0,"Katipunan Ave, Barangay 101, Mandaluyong, Philippines",Mandaluyong,100800,12,2023,Monday,0,0,Standard
5112.0,20.0,15.0,10.0,2022-01-16,100578.1191092327,907200.0,NexGen Segmentator,100800,Pioneer Consulting 20,112720.0,"Ortigas ave, barangay 789, parañaque, philippines",Parañaque,100800,1,2022,Sunday,1,1,Standard
5113.0,37.0,12.0,4.0,2023-08-16,87567.76919715284,336000.0,BudgetMaster Pro,84000,Prime Holdings 37,62046.0,"Katipunan Ave, Barangay 456, Mandaluyong, Philippines",Mandaluyong,84000,8,2023,Wednesday,0,0,Standard
5114.0,76.0,8.0,12.0,2021-06-25,139938.03445697317,1663200.0,RiskRadar Monitor,151200,Tech Ventures 76,75301.5,"Commonwealth Ave, Barangay 202, Cebu City, Philippines",Cebu City,151200,6,2021,Friday,0,0,Premium
5115.0,49.0,3.0,9.0,2023-10-05,97224.01310217447,1008000.0,TrendWise Forecaster,100800,Tech Holdings 49,115517.0,"Edsa, barangay 303, quezon city, philippines",Quezon City,100800,10,2023,Thursday,0,1,Standard
5116.0,6.0,1.0,19.0,2021-03-15,145727.15607355678,2520000.0,FinPredictor Suite,140000,Elite Network 6,36967.0,"Katipunan Ave, Barangay 707, Davao City, Philippines",Davao City,140000,3,2021,Monday,0,0,Premium
5117.0,12.0,1.0,4.0,2022-06-24,150629.84868915993,560000.0,FinPredictor Suite,140000,Quantum Network 12,91671.0,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines",Mandaluyong,140000,6,2022,Friday,0,0,Premium
5118.0,58.0,16.0,9.0,2024-10-11,97709.13241936993,851200.0,SpendTrack Plus,106400,Tech Ventures 58,83121.0,"Roxas Blvd, Brgy. 505, Pasig, Philippines",Pasig,106400,10,2024,Friday,0,0,Standard
5119.0,39.0,7.0,16.0,2023-09-16,139204.21358948146,2570400.0,DataBridge Integration Tool,151200,Prime  Consulting  39,107255.0,"Ortigas Ave, Barangay 606, Davao City, Philippines",Davao City,151200,9,2023,Saturday,1,1,Premium
5120.0,93.0,18.0,3.0,2024-06-23,124391.09360808224,403200.0,DashSync Analytics Hub,134400,Innovative Holdings 93,79192.0,"EDSA, Barangay 789, Davao City, Philippines",Davao City,134400,6,2024,Sunday,1,0,Standard
5124.0,70.0,20.0,11.0,2021-05-07,227524.54635947983,2240000.0,FinSphere Intelligence Suite,224000,Prime Network 70,62252.0,"Alabang-Zapote Rd, Barangay 456, Baguio, Philippines",Baguio,224000,5,2021,Friday,0,0,Premium
5125.0,100.0,20.0,13.0,2022-08-13,214339.16322523332,2688000.0,FinSphere Intelligence Suite,224000,Global Solutions 100,75301.5,"Ayala avenue, barangay 456, taguig, philippines",Taguig,224000,8,2022,Saturday,1,0,Premium
5126.0,19.0,17.0,3.0,2023-10-10,154097.29432777388,336000.0,RealTime Revenue,168000,Innovative Consulting 19,45583.0,"Ayala Avenue, Brgy. 101, Baguio, Philippines",Baguio,168000,10,2023,Tuesday,0,0,Premium
5127.0,95.0,6.0,7.0,2021-02-15,181296.09279887,1254400.0,RevenueVue Dashboard,179200,Green Network 95,40051.0,"Alabang-Zapote Rd, Barangay 789, Pasig, Philippines",Pasig,179200,2,2021,Monday,0,0,Premium
5128.0,62.0,7.0,12.0,2023-10-14,137017.80402798174,1663200.0,DataBridge Integration Tool,151200,Quantum Solutions 62,90582.0,"Shaw Blvd, Barangay 707, Baguio, Philippines!",Baguio,151200,10,2023,Saturday,1,0,Premium
5129.0,98.0,2.0,15.0,2021-07-11,156229.43956665,2520000.0,MarketMinder Analytics,168000,Pioneer Ventures 98,71095.0,"Roxas Blvd, Barangay 123, Taguig, Philippines",Taguig,168000,7,2021,Sunday,1,0,Premium
5130.0,61.0,16.0,5.0,2021-02-21,106847.58806427248,638400.0,SpendTrack Plus,106400,Global Solutions 61,70821.0,"Shaw Blvd, Barangay 505, Pasig, Philippines",Pasig,106400,2,2021,Sunday,1,0,Standard
5131.0,78.0,19.0,17.0,2021-10-15,91416.39692400004,1618400.0,EcoNomix Modeler,95200,Innovative Partners 78,71232.0,"Roxas Blvd, Barangay 123, Pasig, Philippines",Pasig,95200,10,2021,Friday,0,0,Standard
5132.0,34.0,20.0,7.0,2021-03-24,,1568000.0,FinSphere Intelligence Suite,224000,Pioneer Corp 34,57571.0,"Ortigas ave, barangay 707, makati, philippines",Makati,224000,3,2021,Wednesday,0,0,Premium
5133.0,56.0,10.0,19.0,2021-03-02,90838.79555745628,1612800.0,SegmentX Targeting,89600,Pioneer  Ent.s  56,61087.0,"EDSA, Barangay 404, Taguig, Philippines",Taguig,89600,3,2021,Tuesday,0,0,Standard
5134.0,76.0,6.0,1.0,2024-01-20,175358.074296714,179200.0,RevenueVue Dashboard,179200,Tech Ventures 76,75301.5,"Commonwealth Ave, Barangay 202, Cebu City, Philippines",Cebu City,179200,1,2024,Saturday,1,0,Premium
5136.0,85.0,1.0,5.0,2021-11-06,144859.0358696415,560000.0,FinPredictor Suite,140000,Green Ventures 85,113470.0,"EDSA, Barangay 707, Cebu City, Philippines",Cebu City,140000,11,2021,Saturday,1,1,Premium
5137.0,50.0,4.0,7.0,2022-10-16,118586.74064560916,862400.0,CustomerScope Insights,123200,Sky Associates 50,32118.0,"Alabang-Zapote Rd, Brgy. 303, Baguio, Philippines",Baguio,123200,10,2022,Sunday,1,0,Standard
5138.0,90.0,6.0,14.0,2023-04-06,192918.79332993008,2508800.0,RevenueVue Dashboard,179200,Prime Holdings 90,46225.0,"EDSA, Barangay 202, Parañaque, Philippines",Parañaque,179200,4,2023,Thursday,0,0,Premium
5140.5,15.0,17.0,17.0,2023-03-25,153774.26666914602,2688000.0,RealTime Revenue,168000,Innovative Enterprises 15,111984.0,"Roxas Blvd, Barangay 456, Taguig, Philippines",Taguig,168000,3,2023,Saturday,1,1,Premium
5143.0,33.0,12.0,9.0,2021-04-03,77465.97075739151,756000.0,BudgetMaster Pro,84000,Green  Consulting  33,52003.0,"Shaw blvd, barangay 707, mandaluyong, philippines!",Mandaluyong,84000,4,2021,Saturday,1,0,Standard
5144.0,5.0,2.0,6.0,2021-08-19,172531.95177120826,1008000.0,MarketMinder Analytics,168000,Elite  Ventures  5,69427.0,"Ayala Avenue, Barangay 101, Makati, Philippines",Makati,168000,8,2021,Thursday,0,0,Premium
5145.0,17.0,7.0,14.0,2023-09-29,149544.68375864738,2268000.0,DataBridge Integration Tool,151200,Dynamic Solutions 17,100246.0,"Ayala avenue, brgy. 404, baguio, philippines",Baguio,151200,9,2023,Friday,0,1,Premium
5146.0,66.0,17.0,16.0,2022-08-12,163204.38319272985,2688000.0,RealTime Revenue,168000,Sky Ent.s 66,99381.0,"SLEX, Barangay 202, Parañaque, Philippines",Parañaque,168000,8,2022,Friday,0,0,Premium
5148.0,84.0,5.0,20.0,2021-06-24,90119.07455522084,1680000.0,SalesSync Optimizer,84000,Green  Solutions  84,75301.5,"SLEX, Barangay 456, Taguig, Philippines",Taguig,84000,6,2021,Thursday,0,0,Standard
5149.0,90.0,13.0,14.0,2020-12-01,200998.00226933052,2548000.0,ForecastXcelerator ,196000,Prime Holdings 90,46225.0,"EDSA, Barangay 202, Parañaque, Philippines",Parañaque,196000,12,2020,Tuesday,0,0,Premium
5150.0,36.0,17.0,20.0,2021-03-27,160745.12931036102,3360000.0,RealTime Revenue,168000,Pioneer Network 36,107259.0,"Taft Ave, Barangay 123, Pasig, Philippines",Pasig,168000,3,2021,Saturday,1,1,Premium
5151.0,4.0,7.0,10.0,2020-12-28,160605.55258467596,1512000.0,DataBridge Integration Tool,151200,Prime Network 4,75301.5,"Alabang-Zapote Rd, Barangay 202, Taguig, Philippines",Taguig,151200,12,2020,Monday,0,0,Premium
5152.0,91.0,18.0,21.0,2023-03-01,124610.7086623512,2688000.0,DashSync Analytics Hub,134400,Tech Industries 91,117123.0,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines",Mandaluyong,134400,3,2023,Wednesday,0,1,Standard
5154.0,77.0,13.0,5.0,2021-12-20,183206.96645828013,980000.0,ForecastXcelerator ,196000,Prime Consulting 77,110398.0,"Alabang-Zapote Rd, Barangay 456, Manila, Philippines",Manila,196000,12,2021,Monday,0,1,Premium
5155.0,16.0,19.0,15.0,2021-07-14,97163.75928147353,1523200.0,EcoNomix Modeler,95200,Green  Corp  16,67696.0,"Shaw Blvd, Barangay 707, Taguig, Philippines!",Taguig,95200,7,2021,Wednesday,0,0,Standard
5156.0,67.0,5.0,14.0,2021-09-28,88169.37793823954,1260000.0,SalesSync Optimizer,84000,Quantum Associates 67,74653.0,"Shaw Blvd, Barangay 202, Manila, Philippines",Manila,84000,9,2021,Tuesday,0,0,Standard
5157.0,13.0,1.0,10.0,2023-09-22,127031.50597935486,1400000.0,FinPredictor Suite,140000,Quantum  Enterprises  13,88168.0,"Taft Ave, Barangay 606, Makati, Philippines!",Makati,140000,9,2023,Friday,0,0,Premium
5158.0,6.0,12.0,3.0,2024-07-25,75996.79336861217,252000.0,BudgetMaster Pro,84000,Elite Network 6,36967.0,"Katipunan Ave, Barangay 707, Davao City, Philippines",Davao City,84000,7,2024,Thursday,0,0,Standard
5160.0,31.0,1.0,1.0,2022-05-25,139224.78148522013,140000.0,FinPredictor Suite,140000,Sky Consulting 31,74258.0,"Ayala Avenue, Barangay 456, Mandaluyong, Philippines",Mandaluyong,140000,5,2022,Wednesday,0,0,Premium
5161.0,39.0,19.0,9.0,2024-09-10,101190.92730201271,952000.0,EcoNomix Modeler,95200,Prime  Consulting  39,107255.0,"Ortigas Ave, Barangay 606, Davao City, Philippines",Davao City,95200,9,2024,Tuesday,0,1,Standard
5162.0,80.0,3.0,3.0,2022-02-17,104613.26784819682,403200.0,TrendWise Forecaster,100800,Green  Partners  80,111227.0,"Commonwealth Ave, Barangay 202, Manila, Philippines",Manila,100800,2,2022,Thursday,0,1,Standard
5163.0,67.0,5.0,12.0,2023-01-11,86331.4546887449,1092000.0,SalesSync Optimizer,84000,Quantum Associates 67,74653.0,"Shaw Blvd, Barangay 202, Manila, Philippines",Manila,84000,1,2023,Wednesday,0,0,Standard
5164.0,93.0,14.0,21.0,2024-03-20,137359.38516990544,2576000.0,InsightMax Insights Platform,128800,Innovative Holdings 93,79192.0,"EDSA, Barangay 789, Davao City, Philippines",Davao City,128800,3,2024,Wednesday,0,0,Standard
5165.0,48.0,18.0,17.0,2021-05-19,132926.84882713988,2150400.0,DashSync Analytics Hub,134400,Global  Corp  48,75301.5,"Katipunan ave, barangay 101, cebu city, philippines",Cebu City,134400,5,2021,Wednesday,0,0,Standard
5166.0,66.0,9.0,19.0,2022-04-30,117890.49759697204,2016000.0,Product 9,112000,Sky Ent.s 66,99381.0,"SLEX, Barangay 202, Parañaque, Philippines",Parañaque,112000,4,2022,Saturday,1,0,Standard
5168.0,20.0,16.0,7.0,2023-02-07,104894.06580666092,744800.0,SpendTrack Plus,106400,Pioneer Consulting 20,112720.0,"Ortigas ave, barangay 789, parañaque, philippines",Parañaque,106400,2,2023,Tuesday,0,1,Standard
5169.0,27.0,8.0,1.0,2023-05-08,152106.24300995993,302400.0,RiskRadar Monitor,151200,Elite Corp 27,45064.0,"SLEX, Brgy. 606, Pasig, Philippines",Pasig,151200,5,2023,Monday,0,0,Premium
5170.0,39.0,9.0,13.0,2020-11-08,116313.53847708262,1456000.0,Product 9,112000,Prime  Consulting  39,107255.0,"Ortigas Ave, Barangay 606, Davao City, Philippines",Davao City,112000,11,2020,Sunday,1,1,Standard
5171.0,75.0,19.0,13.0,2022-08-11,96610.91229826576,1142400.0,EcoNomix Modeler,95200,Green Industries 75,71538.0,"Commonwealth ave, barangay 123, parañaque, philippines",Parañaque,95200,8,2022,Thursday,0,0,Standard
5174.0,74.0,19.0,17.0,2021-09-06,96776.51128388302,1523200.0,EcoNomix Modeler,95200,Quantum Solutions 74,75301.5,"Commonwealth ave, barangay 404, davao city, philippines",Davao City,95200,9,2021,Monday,0,0,Standard
5177.0,83.0,12.0,14.0,2022-04-01,87977.01051276753,1260000.0,BudgetMaster Pro,84000,Tech  Enterprises  83,72135.0,"Ayala Avenue, Brgy. 707, Baguio, Philippines",Baguio,84000,4,2022,Friday,0,0,Standard
5178.0,6.0,6.0,4.0,2021-10-22,184106.4205001405,896000.0,RevenueVue Dashboard,179200,Elite Network 6,36967.0,"Katipunan Ave, Barangay 707, Davao City, Philippines",Davao City,179200,10,2021,Friday,0,0,Premium
5179.0,70.0,2.0,16.0,2024-03-10,157711.72375704243,2856000.0,MarketMinder Analytics,168000,Prime Network 70,62252.0,"Alabang-Zapote Rd, Barangay 456, Baguio, Philippines",Baguio,168000,3,2024,Sunday,1,0,Premium
5180.0,49.0,8.0,9.0,2023-10-17,146527.76365888212,1360800.0,RiskRadar Monitor,151200,Tech Holdings 49,115517.0,"Edsa, barangay 303, quezon city, philippines",Quezon City,151200,10,2023,Tuesday,0,1,Premium
5182.0,28.0,8.0,16.0,2023-10-21,145437.0720831274,2419200.0,RiskRadar Monitor,151200,Global Holdings 28,61115.0,"Katipunan Ave, Brgy. 303, Taguig, Philippines",Taguig,151200,10,2023,Saturday,1,0,Premium
5183.0,67.0,14.0,15.0,2022-04-23,120086.74422242808,1932000.0,InsightMax Insights Platform,128800,Quantum Associates 67,74653.0,"Shaw Blvd, Barangay 202, Manila, Philippines",Manila,128800,4,2022,Saturday,1,0,Standard
5184.0,6.0,6.0,1.0,2024-10-22,169936.42971831711,358400.0,RevenueVue Dashboard,179200,Elite Network 6,36967.0,"Katipunan Ave, Barangay 707, Davao City, Philippines",Davao City,179200,10,2024,Tuesday,0,0,Premium
5185.0,53.0,16.0,17.0,2021-02-20,95791.00627879272,1808800.0,SpendTrack Plus,106400,Global Partners 53,75301.5,"Taft Ave, Barangay 123, Manila, Philippines!",Manila,106400,2,2021,Saturday,1,0,Standard
5186.0,97.0,5.0,18.0,2022-10-18,88263.0907055202,1512000.0,SalesSync Optimizer,84000,Quantum Holdings 97,33449.0,"EDSA, Barangay 789, Manila, Philippines",Manila,84000,10,2022,Tuesday,0,0,Standard
5187.0,68.0,2.0,12.0,2021-12-09,169307.85125961094,2184000.0,MarketMinder Analytics,168000,Innovative  Solutions  68,112018.0,"Katipunan ave, barangay 101, taguig, philippines",Taguig,168000,12,2021,Thursday,0,1,Premium
5188.0,32.0,14.0,11.0,2023-12-16,139566.92529421745,1545600.0,InsightMax Insights Platform,128800,Prime  Consulting  32,34470.0,"Roxas blvd, barangay 505, quezon city, philippines",Quezon City,128800,12,2023,Saturday,1,0,Standard
5189.0,92.0,9.0,8.0,2022-11-06,116995.61841877292,896000.0,Product 9,112000,Innovative  Corp  92,62959.0,"Taft ave, barangay 202, baguio, philippines",Baguio,112000,11,2022,Sunday,1,0,Standard
5190.0,24.0,19.0,16.0,2023-05-03,91959.41138540732,1523200.0,EcoNomix Modeler,95200,Tech  Solutions  24,89757.0,"Alabang-Zapote Rd, Barangay 456, Mandaluyong, Philippines",Mandaluyong,95200,5,2023,Wednesday,0,0,Standard
5191.0,27.0,2.0,10.0,2022-01-10,184642.21986411867,1848000.0,MarketMinder Analytics,168000,Elite Corp 27,45064.0,"SLEX, Brgy. 606, Pasig, Philippines",Pasig,168000,1,2022,Monday,0,0,Premium
5192.0,77.0,14.0,6.0,2024-05-07,140922.52222880357,901600.0,InsightMax Insights Platform,128800,Prime Consulting 77,110398.0,"Alabang-Zapote Rd, Barangay 456, Manila, Philippines",Manila,128800,5,2024,Tuesday,0,1,Standard
5194.0,85.0,12.0,20.0,2021-11-07,91969.42218241649,1680000.0,BudgetMaster Pro,84000,Green Ventures 85,113470.0,"EDSA, Barangay 707, Cebu City, Philippines",Cebu City,84000,11,2021,Sunday,1,1,Standard
5195.0,2.0,20.0,3.0,2024-10-04,231038.25248378917,896000.0,FinSphere Intelligence Suite,224000,Global  Partners  2,80511.0,"Commonwealth Ave, Barangay 789, Taguig, Philippines",Taguig,224000,10,2024,Friday,0,0,Premium
5197.0,23.0,6.0,13.0,2024-09-28,,2508800.0,RevenueVue Dashboard,179200,Prime Corp 23,75301.5,"Slex, barangay 505, manila, philippines",Manila,179200,9,2024,Saturday,1,0,Premium
5198.0,34.0,9.0,16.0,2024-05-28,108721.8760477898,1904000.0,Product 9,112000,Pioneer Corp 34,57571.0,"Ortigas ave, barangay 707, makati, philippines",Makati,112000,5,2024,Tuesday,0,0,Standard
5199.0,20.0,3.0,5.0,2024-01-29,108817.14401810998,504000.0,TrendWise Forecaster,100800,Pioneer Consulting 20,112720.0,"Ortigas ave, barangay 789, parañaque, philippines",Parañaque,100800,1,2024,Monday,0,1,Standard
5201.0,83.0,5.0,18.0,2022-01-06,,1596000.0,SalesSync Optimizer,84000,Tech  Enterprises  83,72135.0,"Ayala Avenue, Brgy. 707, Baguio, Philippines",Baguio,84000,1,2022,Thursday,0,0,Standard
5202.0,12.0,17.0,13.0,2024-07-15,181470.2706034223,2352000.0,RealTime Revenue,168000,Quantum Network 12,91671.0,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines",Mandaluyong,168000,7,2024,Monday,0,0,Premium
5203.0,55.0,3.0,9.0,2022-09-18,96622.58658830525,907200.0,TrendWise Forecaster,100800,Innovative Holdings 55,49158.0,"Slex, barangay 404, taguig, philippines",Taguig,100800,9,2022,Sunday,1,0,Standard
5204.0,5.0,2.0,4.0,2023-08-23,156505.87119101503,672000.0,MarketMinder Analytics,168000,Elite  Ventures  5,69427.0,"Ayala Avenue, Barangay 101, Makati, Philippines",Makati,168000,8,2023,Wednesday,0,0,Premium
5205.0,3.0,19.0,18.0,2021-09-01,99929.35098234688,1808800.0,EcoNomix Modeler,95200,Quantum Associates 3,110664.0,"Roxas Blvd, Barangay 505, Pasig, Philippines",Pasig,95200,9,2021,Wednesday,0,1,Standard
